qualifyId,year,raceId,driverId,constructorId,number,position,q1,q2,q3
329,2010,Italian Grand Prix,rosa,sauber,22,17,1:24.442,1:24.044,
330,2010,Italian Grand Prix,trulli,lotus_racing,18,18,1:25.540,,
331,2010,Italian Grand Prix,kovalainen,lotus_racing,19,19,1:25.742,,
332,2010,Italian Grand Prix,liuzzi,force_india,15,20,1:25.774,,
333,2010,Italian Grand Prix,glock,virgin,24,21,1:25.934,,
334,2010,Italian Grand Prix,grassi,virgin,25,22,1:25.974,,
335,2010,Italian Grand Prix,bruno_senna,hrt,21,23,1:26.847,,
336,2010,Italian Grand Prix,yamamoto,hrt,20,24,1:27.020,,
337,2010,Singapore Grand Prix,alonso,ferrari,8,1,1:46.541,1:45.809,1:45.390
338,2010,Singapore Grand Prix,vettel,red_bull,5,2,1:46.960,1:45.561,1:45.457
339,2010,Singapore Grand Prix,hamilton,mclaren,2,3,1:48.296,1:46.042,1:45.571
340,2010,Singapore Grand Prix,button,mclaren,1,4,1:48.032,1:46.490,1:45.944
341,2010,Singapore Grand Prix,webber,red_bull,6,5,1:47.088,1:45.908,1:45.977
342,2010,Singapore Grand Prix,barrichello,williams,9,6,1:48.183,1:47.019,1:46.236
343,2010,Singapore Grand Prix,rosberg,mercedes,4,7,1:48.554,1:46.783,1:46.443
344,2010,Singapore Grand Prix,kubica,renault,11,8,1:47.657,1:46.949,1:46.593
345,2010,Singapore Grand Prix,michael_schumacher,mercedes,3,9,1:48.425,1:47.160,1:46.702
346,2010,Singapore Grand Prix,kobayashi,sauber,23,10,1:48.908,1:47.559,1:47.884
347,2010,Singapore Grand Prix,alguersuari,toro_rosso,17,11,1:48.127,1:47.666,
348,2010,Singapore Grand Prix,hulkenberg,williams,10,12,1:47.984,1:47.674,
349,2010,Singapore Grand Prix,petrov,renault,12,13,1:48.906,1:48.165,
350,2010,Singapore Grand Prix,buemi,toro_rosso,16,14,1:49.063,1:48.502,
351,2010,Singapore Grand Prix,heidfeld,sauber,22,15,1:48.696,1:48.557,
352,2010,Singapore Grand Prix,sutil,force_india,14,16,1:48.496,1:48.899,
353,2010,Singapore Grand Prix,liuzzi,force_india,15,17,1:48.988,1:48.961,
354,2010,Singapore Grand Prix,glock,virgin,24,18,1:50.271,,
355,2010,Singapore Grand Prix,kovalainen,lotus_racing,19,19,1:50.915,,
356,2010,Singapore Grand Prix,grassi,virgin,25,20,1:51.107,,
357,2010,Singapore Grand Prix,trulli,lotus_racing,18,21,1:51.641,,
358,2010,Singapore Grand Prix,klien,hrt,20,22,1:52.946,,
359,2010,Singapore Grand Prix,bruno_senna,hrt,21,23,1:54.174,,
360,2010,Singapore Grand Prix,massa,ferrari,7,24,,,
361,2010,Japanese Grand Prix,vettel,red_bull,5,1,1:32.035,1:31.184,1:30.785
362,2010,Japanese Grand Prix,webber,red_bull,6,2,1:32.476,1:31.241,1:30.853
363,2010,Japanese Grand Prix,hamilton,mclaren,2,3,1:32.809,1:31.523,1:31.169
364,2010,Japanese Grand Prix,kubica,renault,11,4,1:32.808,1:32.042,1:31.231
365,2010,Japanese Grand Prix,alonso,ferrari,8,5,1:32.555,1:31.819,1:31.352
366,2010,Japanese Grand Prix,button,mclaren,1,6,1:32.636,1:31.763,1:31.378
367,2010,Japanese Grand Prix,rosberg,mercedes,4,7,1:32.238,1:31.886,1:31.494
368,2010,Japanese Grand Prix,barrichello,williams,9,8,1:32.361,1:31.874,1:31.535
369,2010,Japanese Grand Prix,hulkenberg,williams,10,9,1:32.211,1:31.926,1:31.559
370,2010,Japanese Grand Prix,michael_schumacher,mercedes,3,10,1:32.513,1:32.073,1:31.846
371,2010,Japanese Grand Prix,heidfeld,sauber,22,11,1:33.011,1:32.187,
372,2010,Japanese Grand Prix,massa,ferrari,7,12,1:32.721,1:32.321,
373,2010,Japanese Grand Prix,petrov,renault,12,13,1:32.849,1:32.422,
374,2010,Japanese Grand Prix,kobayashi,sauber,23,14,1:32.783,1:32.427,
375,2010,Japanese Grand Prix,sutil,force_india,14,15,1:33.186,1:32.659,
376,2010,Japanese Grand Prix,alguersuari,toro_rosso,17,16,1:33.471,1:33.071,
377,2010,Japanese Grand Prix,liuzzi,force_india,15,17,1:33.216,1:33.154,
378,2010,Japanese Grand Prix,buemi,toro_rosso,16,18,1:33.568,,
379,2010,Japanese Grand Prix,trulli,lotus_racing,18,19,1:35.346,,
380,2010,Japanese Grand Prix,kovalainen,lotus_racing,19,20,1:35.464,,
381,2010,Japanese Grand Prix,grassi,virgin,25,21,1:36.265,,
382,2010,Japanese Grand Prix,glock,virgin,24,22,1:36.332,,
383,2010,Japanese Grand Prix,bruno_senna,hrt,21,23,1:37.270,,
384,2010,Japanese Grand Prix,yamamoto,hrt,20,24,1:37.365,,
385,2010,Korean Grand Prix,vettel,red_bull,5,1,1:37.123,1:36.074,1:35.585
386,2010,Korean Grand Prix,webber,red_bull,6,2,1:37.373,1:36.039,1:35.659
387,2010,Korean Grand Prix,alonso,ferrari,8,3,1:37.144,1:36.287,1:35.766
388,2010,Korean Grand Prix,hamilton,mclaren,2,4,1:37.113,1:36.197,1:36.062
389,2010,Korean Grand Prix,rosberg,mercedes,4,5,1:37.708,1:36.791,1:36.535
390,2010,Korean Grand Prix,massa,ferrari,7,6,1:37.515,1:36.169,1:36.571
391,2010,Korean Grand Prix,button,mclaren,1,7,1:38.123,1:37.064,1:36.731
392,2010,Korean Grand Prix,kubica,renault,11,8,1:37.703,1:37.179,1:36.824
393,2010,Korean Grand Prix,michael_schumacher,mercedes,3,9,1:37.980,1:37.077,1:36.950
394,2010,Korean Grand Prix,barrichello,williams,9,10,1:38.257,1:37.511,1:36.998
395,2010,Korean Grand Prix,hulkenberg,williams,10,11,1:38.115,1:37.620,
396,2010,Korean Grand Prix,kobayashi,sauber,23,12,1:38.429,1:37.643,
397,2010,Korean Grand Prix,heidfeld,sauber,22,13,1:38.171,1:37.715,
398,2010,Korean Grand Prix,sutil,force_india,14,14,1:38.572,1:37.783,
399,2010,Korean Grand Prix,petrov,renault,12,15,1:38.174,1:37.799,
400,2010,Korean Grand Prix,alguersuari,toro_rosso,17,16,1:38.583,1:37.853,
401,2010,Korean Grand Prix,buemi,toro_rosso,16,17,1:38.621,1:38.594,
402,2010,Korean Grand Prix,liuzzi,force_india,15,18,1:38.955,,
403,2010,Korean Grand Prix,trulli,lotus_racing,18,19,1:40.521,,
404,2010,Korean Grand Prix,glock,virgin,24,20,1:40.748,,
405,2010,Korean Grand Prix,kovalainen,lotus_racing,19,21,1:41.768,,
406,2010,Korean Grand Prix,grassi,virgin,25,22,1:42.325,,
407,2010,Korean Grand Prix,yamamoto,hrt,20,23,1:42.444,,
408,2010,Korean Grand Prix,bruno_senna,hrt,21,24,1:43.283,,
409,2010,Brazilian Grand Prix,hulkenberg,williams,10,1,1:20.050,1:19.144,1:14.470
410,2010,Brazilian Grand Prix,vettel,red_bull,5,2,1:19.160,1:18.691,1:15.519
411,2010,Brazilian Grand Prix,webber,red_bull,6,3,1:19.025,1:18.516,1:15.637
412,2010,Brazilian Grand Prix,hamilton,mclaren,2,4,1:19.931,1:18.921,1:15.747
413,2010,Brazilian Grand Prix,alonso,ferrari,8,5,1:18.987,1:19.010,1:15.989
414,2010,Brazilian Grand Prix,barrichello,williams,9,6,1:19.799,1:18.925,1:16.203
415,2010,Brazilian Grand Prix,kubica,renault,11,7,1:19.249,1:18.877,1:16.552
416,2010,Brazilian Grand Prix,michael_schumacher,mercedes,3,8,1:19.879,1:18.923,1:16.925
417,2010,Brazilian Grand Prix,massa,ferrari,7,9,1:19.778,1:19.200,1:17.101
418,2010,Brazilian Grand Prix,petrov,renault,12,10,1:20.189,1:19.153,1:17.656
419,2010,Brazilian Grand Prix,button,mclaren,1,11,1:19.905,1:19.288,
420,2010,Brazilian Grand Prix,kobayashi,sauber,23,12,1:19.741,1:19.385,
421,2010,Brazilian Grand Prix,rosberg,mercedes,4,13,1:20.153,1:19.486,
422,2010,Brazilian Grand Prix,alguersuari,toro_rosso,17,14,1:20.158,1:19.581,
423,2010,Brazilian Grand Prix,buemi,toro_rosso,16,15,1:20.096,1:19.847,
424,2010,Brazilian Grand Prix,heidfeld,sauber,22,16,1:20.174,1:19.899,
425,2010,Brazilian Grand Prix,liuzzi,force_india,15,17,1:20.592,1:20.357,
426,2010,Brazilian Grand Prix,sutil,force_india,14,18,1:20.830,,
427,2010,Brazilian Grand Prix,glock,virgin,24,19,1:22.130,,
428,2010,Brazilian Grand Prix,trulli,lotus_racing,18,20,1:22.250,,
429,2010,Brazilian Grand Prix,kovalainen,lotus_racing,19,21,1:22.378,,
430,2010,Brazilian Grand Prix,grassi,virgin,25,22,1:22.810,,
431,2010,Brazilian Grand Prix,klien,hrt,20,23,1:23.083,,
432,2010,Brazilian Grand Prix,bruno_senna,hrt,21,24,1:23.796,,
433,2010,Abu Dhabi Grand Prix,vettel,red_bull,5,1,1:40.318,1:39.874,1:39.394
434,2010,Abu Dhabi Grand Prix,hamilton,mclaren,2,2,1:40.335,1:40.119,1:39.425
435,2010,Abu Dhabi Grand Prix,alonso,ferrari,8,3,1:40.170,1:40.311,1:39.792
436,2010,Abu Dhabi Grand Prix,button,mclaren,1,4,1:40.877,1:40.014,1:39.823
437,2010,Abu Dhabi Grand Prix,webber,red_bull,6,5,1:40.690,1:40.074,1:39.925
438,2010,Abu Dhabi Grand Prix,massa,ferrari,7,6,1:40.942,1:40.323,1:40.202
439,2010,Abu Dhabi Grand Prix,barrichello,williams,9,7,1:40.904,1:40.476,1:40.203
440,2010,Abu Dhabi Grand Prix,michael_schumacher,mercedes,3,8,1:41.222,1:40.452,1:40.516
441,2010,Abu Dhabi Grand Prix,rosberg,mercedes,4,9,1:40.231,1:40.060,1:40.589
442,2010,Abu Dhabi Grand Prix,petrov,renault,12,10,1:41.018,1:40.658,1:40.901
443,2010,Abu Dhabi Grand Prix,kubica,renault,11,11,1:41.336,1:40.780,
444,2010,Abu Dhabi Grand Prix,kobayashi,sauber,23,12,1:41.045,1:40.783,
445,2010,Abu Dhabi Grand Prix,sutil,force_india,14,13,1:41.473,1:40.914,
446,2010,Abu Dhabi Grand Prix,heidfeld,sauber,22,14,1:41.409,1:41.113,
447,2010,Abu Dhabi Grand Prix,hulkenberg,williams,10,15,1:41.015,1:41.418,
448,2010,Abu Dhabi Grand Prix,liuzzi,force_india,15,16,1:41.681,1:41.642,
449,2010,Abu Dhabi Grand Prix,alguersuari,toro_rosso,17,17,1:41.707,1:41.738,
450,2010,Abu Dhabi Grand Prix,buemi,toro_rosso,16,18,1:41.824,,
451,2010,Abu Dhabi Grand Prix,trulli,lotus_racing,18,19,1:43.516,,
452,2010,Abu Dhabi Grand Prix,kovalainen,lotus_racing,19,20,1:43.712,,
453,2010,Abu Dhabi Grand Prix,glock,virgin,24,21,1:44.095,,
454,2010,Abu Dhabi Grand Prix,grassi,virgin,25,22,1:44.510,,
455,2010,Abu Dhabi Grand Prix,bruno_senna,hrt,21,23,1:45.085,,
456,2010,Abu Dhabi Grand Prix,klien,hrt,20,24,1:45.296,,
457,2011,Australian Grand Prix,vettel,red_bull,1,1,1:25.296,1:24.090,1:23.529
458,2011,Australian Grand Prix,hamilton,mclaren,3,2,1:25.384,1:24.595,1:24.307
459,2011,Australian Grand Prix,webber,red_bull,2,3,1:25.900,1:24.658,1:24.395
460,2011,Australian Grand Prix,button,mclaren,4,4,1:25.886,1:24.957,1:24.779
461,2011,Australian Grand Prix,alonso,ferrari,5,5,1:25.707,1:25.242,1:24.974
462,2011,Australian Grand Prix,petrov,renault,10,6,1:25.543,1:25.582,1:25.247
463,2011,Australian Grand Prix,rosberg,mercedes,8,7,1:25.856,1:25.606,1:25.421
464,2011,Australian Grand Prix,massa,ferrari,6,8,1:26.031,1:25.611,1:25.599
465,2011,Australian Grand Prix,kobayashi,sauber,16,9,1:25.717,1:25.405,1:25.626
466,2011,Australian Grand Prix,buemi,toro_rosso,18,10,1:26.232,1:25.882,1:27.066
467,2011,Australian Grand Prix,michael_schumacher,mercedes,7,11,1:25.962,1:25.971,
468,2011,Australian Grand Prix,alguersuari,toro_rosso,19,12,1:26.620,1:26.103,
469,2011,Australian Grand Prix,perez,sauber,17,13,1:25.812,1:26.108,
470,2011,Australian Grand Prix,resta,force_india,15,14,1:27.222,1:26.739,
471,2011,Australian Grand Prix,maldonado,williams,12,15,1:26.298,1:26.768,
472,2011,Australian Grand Prix,sutil,force_india,14,16,1:26.245,1:31.407,
473,2011,Australian Grand Prix,barrichello,williams,11,17,1:26.270,,
474,2011,Australian Grand Prix,heidfeld,renault,9,18,1:27.239,,
475,2011,Australian Grand Prix,kovalainen,lotus_racing,20,19,1:29.254,,
476,2011,Australian Grand Prix,trulli,lotus_racing,21,20,1:29.342,,
477,2011,Australian Grand Prix,glock,virgin,24,21,1:29.858,,
478,2011,Australian Grand Prix,ambrosio,virgin,25,22,1:30.822,,
479,2011,Australian Grand Prix,liuzzi,hrt,23,23,1:32.978,,
480,2011,Australian Grand Prix,karthikeyan,hrt,22,24,1:34.293,,
481,2011,Malaysian Grand Prix,vettel,red_bull,1,1,1:37.468,1:35.934,1:34.870
482,2011,Malaysian Grand Prix,hamilton,mclaren,3,2,1:36.861,1:35.852,1:34.974
483,2011,Malaysian Grand Prix,webber,red_bull,2,3,1:37.924,1:36.080,1:35.179
484,2011,Malaysian Grand Prix,button,mclaren,4,4,1:37.033,1:35.569,1:35.200
485,2011,Malaysian Grand Prix,alonso,ferrari,5,5,1:36.897,1:36.320,1:35.802
486,2011,Malaysian Grand Prix,heidfeld,renault,9,6,1:37.224,1:36.811,1:36.124
487,2011,Malaysian Grand Prix,massa,ferrari,6,7,1:36.744,1:36.557,1:36.251
488,2011,Malaysian Grand Prix,petrov,renault,10,8,1:37.210,1:36.642,1:36.324
489,2011,Malaysian Grand Prix,rosberg,mercedes,8,9,1:37.316,1:36.388,1:36.809
490,2011,Malaysian Grand Prix,kobayashi,sauber,16,10,1:36.994,1:36.691,1:36.820
491,2011,Malaysian Grand Prix,michael_schumacher,mercedes,7,11,1:36.904,1:37.035,
492,2011,Malaysian Grand Prix,buemi,toro_rosso,18,12,1:37.693,1:37.160,
493,2011,Malaysian Grand Prix,alguersuari,toro_rosso,19,13,1:37.677,1:37.347,
494,2011,Malaysian Grand Prix,resta,force_india,15,14,1:38.045,1:37.370,
495,2011,Malaysian Grand Prix,barrichello,williams,11,15,1:38.163,1:37.496,
496,2011,Malaysian Grand Prix,perez,sauber,17,16,1:37.759,1:37.528,
497,2011,Malaysian Grand Prix,sutil,force_india,14,17,1:37.693,1:37.593,
498,2011,Malaysian Grand Prix,maldonado,williams,12,18,1:38.276,,
499,2011,Malaysian Grand Prix,kovalainen,lotus_racing,20,19,1:38.645,,
500,2011,Malaysian Grand Prix,trulli,lotus_racing,21,20,1:38.791,,
501,2011,Malaysian Grand Prix,glock,virgin,24,21,1:40.648,,
502,2011,Malaysian Grand Prix,ambrosio,virgin,25,22,1:41.001,,
503,2011,Malaysian Grand Prix,liuzzi,hrt,23,23,1:41.549,,
504,2011,Malaysian Grand Prix,karthikeyan,hrt,22,24,1:42.574,,
505,2011,Chinese Grand Prix,vettel,red_bull,1,1,1:35.674,1:34.776,1:33.706
506,2011,Chinese Grand Prix,button,mclaren,4,2,1:35.924,1:34.662,1:34.421
507,2011,Chinese Grand Prix,hamilton,mclaren,3,3,1:36.091,1:34.486,1:34.463
508,2011,Chinese Grand Prix,rosberg,mercedes,8,4,1:35.272,1:35.850,1:34.670
509,2011,Chinese Grand Prix,alonso,ferrari,5,5,1:35.389,1:35.165,1:35.119
510,2011,Chinese Grand Prix,massa,ferrari,6,6,1:35.478,1:35.437,1:35.145
511,2011,Chinese Grand Prix,alguersuari,toro_rosso,19,7,1:36.133,1:35.563,1:36.158
512,2011,Chinese Grand Prix,resta,force_india,15,8,1:35.702,1:35.858,1:36.190
513,2011,Chinese Grand Prix,buemi,toro_rosso,18,9,1:36.110,1:35.500,1:36.203
514,2011,Chinese Grand Prix,petrov,renault,10,10,1:35.370,1:35.149,
515,2011,Chinese Grand Prix,sutil,force_india,14,11,1:36.092,1:35.874,
516,2011,Chinese Grand Prix,perez,sauber,17,12,1:36.046,1:36.053,
517,2011,Chinese Grand Prix,kobayashi,sauber,16,13,1:36.147,1:36.236,
518,2011,Chinese Grand Prix,michael_schumacher,mercedes,7,14,1:35.508,1:36.457,
519,2011,Chinese Grand Prix,barrichello,williams,11,15,1:35.911,1:36.465,
520,2011,Chinese Grand Prix,heidfeld,renault,9,16,1:35.910,1:36.611,
521,2011,Chinese Grand Prix,maldonado,williams,12,17,1:36.121,1:36.956,
522,2011,Chinese Grand Prix,webber,red_bull,2,18,1:36.468,,
523,2011,Chinese Grand Prix,kovalainen,lotus_racing,20,19,1:37.894,,
524,2011,Chinese Grand Prix,trulli,lotus_racing,21,20,1:38.318,,
525,2011,Chinese Grand Prix,ambrosio,virgin,25,21,1:39.119,,
526,2011,Chinese Grand Prix,glock,virgin,24,22,1:39.708,,
527,2011,Chinese Grand Prix,liuzzi,hrt,23,23,1:40.212,,
528,2011,Chinese Grand Prix,karthikeyan,hrt,22,24,1:40.445,,
529,2011,Turkish Grand Prix,vettel,red_bull,1,1,1:27.039,1:25.610,1:25.049
530,2011,Turkish Grand Prix,webber,red_bull,2,2,1:27.090,1:26.075,1:25.454
531,2011,Turkish Grand Prix,rosberg,mercedes,8,3,1:27.514,1:25.801,1:25.574
532,2011,Turkish Grand Prix,hamilton,mclaren,3,4,1:27.091,1:26.066,1:25.595
533,2011,Turkish Grand Prix,alonso,ferrari,5,5,1:27.349,1:26.152,1:25.851
534,2011,Turkish Grand Prix,button,mclaren,4,6,1:27.374,1:26.485,1:25.982
535,2011,Turkish Grand Prix,petrov,renault,10,7,1:27.475,1:26.654,1:26.296
536,2011,Turkish Grand Prix,michael_schumacher,mercedes,7,8,1:27.697,1:26.121,1:26.646
537,2011,Turkish Grand Prix,heidfeld,renault,9,9,1:27.901,1:26.740,1:26.659
538,2011,Turkish Grand Prix,massa,ferrari,6,10,1:27.013,1:26.395,
539,2011,Turkish Grand Prix,barrichello,williams,11,11,1:28.246,1:26.764,
540,2011,Turkish Grand Prix,sutil,force_india,14,12,1:27.392,1:27.027,
541,2011,Turkish Grand Prix,resta,force_india,15,13,1:27.625,1:27.145,
542,2011,Turkish Grand Prix,maldonado,williams,12,14,1:27.396,1:27.236,
543,2011,Turkish Grand Prix,perez,sauber,17,15,1:27.778,1:27.244,
544,2011,Turkish Grand Prix,buemi,toro_rosso,18,16,1:27.620,1:27.255,
545,2011,Turkish Grand Prix,alguersuari,toro_rosso,19,17,1:28.055,1:27.572,
546,2011,Turkish Grand Prix,kovalainen,lotus_racing,20,18,1:28.780,,
547,2011,Turkish Grand Prix,trulli,lotus_racing,21,19,1:29.673,,
548,2011,Turkish Grand Prix,ambrosio,virgin,25,20,1:30.445,,
549,2011,Turkish Grand Prix,liuzzi,hrt,23,21,1:30.692,,
550,2011,Turkish Grand Prix,glock,virgin,24,22,1:30.813,,
551,2011,Turkish Grand Prix,karthikeyan,hrt,22,23,1:31.564,,
552,2011,Spanish Grand Prix,webber,red_bull,2,1,1:23.619,1:21.773,1:20.981
553,2011,Spanish Grand Prix,vettel,red_bull,1,2,1:24.142,1:21.540,1:21.181
554,2011,Spanish Grand Prix,hamilton,mclaren,3,3,1:24.370,1:22.148,1:21.961
555,2011,Spanish Grand Prix,alonso,ferrari,5,4,1:23.485,1:22.813,1:21.964
556,2011,Spanish Grand Prix,button,mclaren,4,5,1:24.428,1:22.050,1:21.996
557,2011,Spanish Grand Prix,petrov,renault,10,6,1:23.069,1:22.948,1:22.471
558,2011,Spanish Grand Prix,rosberg,mercedes,8,7,1:23.507,1:22.569,1:22.599
559,2011,Spanish Grand Prix,massa,ferrari,6,8,1:23.506,1:23.026,1:22.888
560,2011,Spanish Grand Prix,maldonado,williams,12,9,1:23.406,1:22.854,1:22.952
561,2011,Spanish Grand Prix,michael_schumacher,mercedes,7,10,1:22.960,1:22.671,
562,2011,Spanish Grand Prix,buemi,toro_rosso,18,11,1:23.962,1:23.231,
563,2011,Spanish Grand Prix,perez,sauber,17,12,1:24.209,1:23.367,
564,2011,Spanish Grand Prix,alguersuari,toro_rosso,19,13,1:24.049,1:23.694,
565,2011,Spanish Grand Prix,kobayashi,sauber,16,14,1:23.656,1:23.702,
566,2011,Spanish Grand Prix,kovalainen,lotus_racing,20,15,1:25.874,1:25.403,
567,2011,Spanish Grand Prix,resta,force_india,15,16,1:24.332,1:26.126,
568,2011,Spanish Grand Prix,sutil,force_india,14,17,1:24.648,1:26.571,
569,2011,Spanish Grand Prix,trulli,lotus_racing,21,18,1:26.521,,
570,2011,Spanish Grand Prix,barrichello,williams,11,19,1:26.910,,
571,2011,Spanish Grand Prix,glock,virgin,24,20,1:27.315,,
572,2011,Spanish Grand Prix,liuzzi,hrt,23,21,1:27.809,,
573,2011,Spanish Grand Prix,karthikeyan,hrt,22,22,1:27.908,,
574,2011,Spanish Grand Prix,ambrosio,virgin,25,23,1:28.556,,
575,2011,Monaco Grand Prix,vettel,red_bull,1,1,1:15.606,1:14.277,1:13.556
576,2011,Monaco Grand Prix,button,mclaren,4,2,1:15.397,1:14.545,1:13.997
577,2011,Monaco Grand Prix,webber,red_bull,2,3,1:16.087,1:14.742,1:14.019
578,2011,Monaco Grand Prix,alonso,ferrari,5,4,1:16.051,1:14.569,1:14.483
579,2011,Monaco Grand Prix,michael_schumacher,mercedes,7,5,1:16.092,1:14.981,1:14.682
580,2011,Monaco Grand Prix,massa,ferrari,6,6,1:16.309,1:14.648,1:14.877
581,2011,Monaco Grand Prix,hamilton,mclaren,3,7,1:15.207,1:14.275,1:15.280
582,2011,Monaco Grand Prix,rosberg,mercedes,8,8,1:15.858,1:14.741,1:15.766
583,2011,Monaco Grand Prix,maldonado,williams,12,9,1:15.819,1:15.545,1:16.528
584,2011,Monaco Grand Prix,perez,sauber,17,10,1:15.918,1:15.482,
585,2011,Monaco Grand Prix,petrov,renault,10,11,1:16.378,1:15.815,
586,2011,Monaco Grand Prix,barrichello,williams,11,12,1:16.616,1:15.826,
587,2011,Monaco Grand Prix,kobayashi,sauber,16,13,1:16.513,1:15.973,
588,2011,Monaco Grand Prix,resta,force_india,15,14,1:16.813,1:16.118,
589,2011,Monaco Grand Prix,sutil,force_india,14,15,1:16.600,1:16.121,
590,2011,Monaco Grand Prix,heidfeld,renault,9,16,1:16.681,1:16.214,
591,2011,Monaco Grand Prix,buemi,toro_rosso,18,17,1:16.358,1:16.300,
592,2011,Monaco Grand Prix,kovalainen,lotus_racing,20,18,1:17.343,,
593,2011,Monaco Grand Prix,trulli,lotus_racing,21,19,1:17.381,,
594,2011,Monaco Grand Prix,alguersuari,toro_rosso,19,20,1:17.820,,
595,2011,Monaco Grand Prix,glock,virgin,24,21,1:17.914,,
596,2011,Monaco Grand Prix,ambrosio,virgin,25,22,1:18.736,,
597,2011,Monaco Grand Prix,karthikeyan,hrt,22,23,,,
598,2011,Monaco Grand Prix,liuzzi,hrt,23,24,,,
599,2011,Canadian Grand Prix,vettel,red_bull,1,1,1:14.011,1:13.486,1:13.014
600,2011,Canadian Grand Prix,alonso,ferrari,5,2,1:13.822,1:13.672,1:13.199
601,2011,Canadian Grand Prix,massa,ferrari,6,3,1:14.026,1:13.431,1:13.217
602,2011,Canadian Grand Prix,webber,red_bull,2,4,1:14.375,1:13.654,1:13.429
603,2011,Canadian Grand Prix,hamilton,mclaren,3,5,1:14.114,1:13.926,1:13.565
604,2011,Canadian Grand Prix,rosberg,mercedes,8,6,1:14.920,1:13.950,1:13.814
605,2011,Canadian Grand Prix,button,mclaren,4,7,1:14.374,1:13.955,1:13.838
606,2011,Canadian Grand Prix,michael_schumacher,mercedes,7,8,1:14.970,1:14.242,1:13.864
607,2011,Canadian Grand Prix,heidfeld,renault,9,9,1:15.096,1:14.467,1:14.062
608,2011,Canadian Grand Prix,petrov,renault,10,10,1:14.699,1:14.354,1:14.085
609,2011,Canadian Grand Prix,resta,force_india,15,11,1:14.874,1:14.752,
610,2011,Canadian Grand Prix,maldonado,williams,12,12,1:15.585,1:15.043,
611,2011,Canadian Grand Prix,kobayashi,sauber,16,13,1:15.694,1:15.285,
612,2011,Canadian Grand Prix,sutil,force_india,14,14,1:14.931,1:15.287,
613,2011,Canadian Grand Prix,buemi,toro_rosso,18,15,1:15.901,1:15.334,
614,2011,Canadian Grand Prix,barrichello,williams,11,16,1:15.331,1:15.361,
615,2011,Canadian Grand Prix,rosa,sauber,17,17,1:16.229,1:15.587,
616,2011,Canadian Grand Prix,alguersuari,toro_rosso,19,18,1:16.294,,
617,2011,Canadian Grand Prix,trulli,lotus_racing,21,19,1:16.745,,
618,2011,Canadian Grand Prix,kovalainen,lotus_racing,20,20,1:16.786,,
619,2011,Canadian Grand Prix,liuzzi,hrt,23,21,1:18.424,,
620,2011,Canadian Grand Prix,glock,virgin,24,22,1:18.537,,
621,2011,Canadian Grand Prix,karthikeyan,hrt,22,23,1:18.574,,
622,2011,Canadian Grand Prix,ambrosio,virgin,25,24,1:19.414,,
623,2011,European Grand Prix,vettel,red_bull,1,1,1:39.116,1:37.305,1:36.975
624,2011,European Grand Prix,webber,red_bull,2,2,1:39.956,1:38.058,1:37.163
625,2011,European Grand Prix,hamilton,mclaren,3,3,1:39.244,1:37.727,1:37.380
626,2011,European Grand Prix,alonso,ferrari,5,4,1:39.725,1:37.930,1:37.454
627,2011,European Grand Prix,massa,ferrari,6,5,1:38.413,1:38.566,1:37.535
628,2011,European Grand Prix,button,mclaren,4,6,1:39.453,1:37.749,1:37.645
629,2011,European Grand Prix,rosberg,mercedes,8,7,1:39.266,1:38.373,1:38.231
630,2011,European Grand Prix,michael_schumacher,mercedes,7,8,1:39.198,1:38.365,1:38.240
631,2011,European Grand Prix,heidfeld,renault,9,9,1:39.877,1:38.781,
632,2011,European Grand Prix,sutil,force_india,14,10,1:39.329,1:39.034,
633,2011,European Grand Prix,petrov,renault,10,11,1:39.690,1:39.068,
